,Year,Player,Pos,Age,Tm,G,TS%,3P%,2P%
21397,2012,Antawn Jamison,PF,35,CLE,65,0.481,0.341,0.425
21398,2012,Al Jefferson,C,27,UTA,61,0.52,0.25,0.493
21399,2012,Richard Jefferson,SF,31,TOT,63,0.55,0.42,0.411
21400,2012,Richard Jefferson,SF,31,SAS,41,0.556,0.421,0.403
21401,2012,Richard Jefferson,SF,31,GSW,22,0.54,0.418,0.422
21402,2012,Jared Jeffries,PF,30,NYK,39,0.484,0.188,0.438
21403,2012,Charles Jenkins,PG,22,GSW,51,0.482,0.15,0.469
21404,2012,Brandon Jennings,PG,22,MIL,66,0.514,0.332,0.464
21405,2012,Jonas Jerebko,PF,24,DET,64,0.548,0.302,0.519
21406,2012,Yi Jianlian,PF,24,DAL,30,0.433,0.3,0.389
21407,2012,Amir Johnson,PF,24,TOR,64,0.6,0.4,0.579
21408,2012,Armon Johnson,PG,22,TOT,9,0.515,0.333,0.475
21409,2012,Armon Johnson,PG,22,POR,1,1,,1
21410,2012,Armon Johnson,PG,22,NJN,8,0.504,0.333,0.462
21411,2012,Carldell Johnson,PG,29,NOH,15,0.372,0.267,0.35
21412,2012,Chris Johnson,C,26,TOT,27,0.557,,0.488
21413,2012,Chris Johnson,C,26,POR,20,0.566,,0.478
21414,2012,Chris Johnson,C,26,NOH,7,0.546,,0.5
21415,2012,Ivan Johnson,PF,27,ATL,56,0.558,0.333,0.517
21416,2012,JaJuan Johnson,PF,22,BOS,36,0.456,,0.446
21417,2012,James Johnson,SF,24,TOR,62,0.498,0.317,0.467
21418,2012,Joe Johnson,SG,30,ATL,60,0.557,0.388,0.489
21419,2012,Trey Johnson,SG,27,NOH,11,0.648,,0.571
21420,2012,Wesley Johnson,SF,24,MIN,65,0.477,0.314,0.461
21421,2012,Dahntay Jones,SF,31,IND,65,0.533,0.429,0.402
21422,2012,Dominique Jones,SG,23,DAL,33,0.493,0.125,0.431
21423,2012,James Jones,SG,31,MIA,51,0.567,0.404,0.306
21424,2012,Solomon Jones,C-PF,27,TOT,21,0.471,,0.393
21425,2012,Solomon Jones,PF,27,LAC,10,0.294,,0.125
21426,2012,Solomon Jones,C,27,NOH,11,0.501,,0.434
21427,2012,DeAndre Jordan,C,23,LAC,66,0.626,0,0.634
21428,2012,Jerome Jordan,C,25,NYK,21,0.561,,0.515
21429,2012,Cory Joseph,PG,20,SAS,29,0.374,0.2,0.345
21430,2012,Chris Kaman,C,29,NOH,47,0.478,,0.446
21431,2012,Enes Kanter,C,19,UTA,66,0.539,0,0.498
21432,2012,Jason Kapono,SG,30,LAL,27,0.476,0.296,0.464
21433,2012,D.J. Kennedy,SF,22,CLE,2,0.466,0.5,0.375
21434,2012,Jason Kidd,PG,38,DAL,48,0.524,0.354,0.4
21435,2012,Linas Kleiza,SF,27,TOR,49,0.521,0.346,0.446
21436,2012,Brandon Knight,PG,20,DET,66,0.511,0.38,0.434
21437,2012,Kyle Korver,SG,30,CHI,65,0.6,0.435,0.426
21438,2012,Kosta Koufos,C,22,DEN,48,0.608,,0.599
21439,2012,Carl Landry,PF,28,NOH,41,0.577,0,0.507
21440,2012,Ty Lawson,PG,24,DEN,61,0.579,0.365,0.531
21441,2012,Courtney Lee,SG,26,HOU,58,0.534,0.401,0.452
21442,2012,David Lee,PF,28,GSW,57,0.549,0,0.506
21443,2012,Malcolm Lee,SG,21,MIN,19,0.466,0.2,0.429
21444,2012,Kawhi Leonard,SF,20,SAS,64,0.573,0.376,0.536
21445,2012,Travis Leslie,SG,21,LAC,10,0.39,,0.357
21446,2012,Jon Leuer,PF,22,MIL,46,0.536,0.333,0.516
21447,2012,Rashard Lewis,SF,32,WAS,28,0.457,0.239,0.448
21448,2012,DeAndre Liggins,SF,23,ORL,17,0.495,0,0.571
21449,2012,Jeremy Lin,PG,23,NYK,35,0.552,0.32,0.477
21450,2012,Shaun Livingston,SG,26,MIL,58,0.52,0.667,0.466
21451,2012,Brook Lopez,C,23,NJN,5,0.527,,0.494
21452,2012,Robin Lopez,C,23,PHO,64,0.526,,0.461
21453,2012,Kevin Love,PF,23,MIN,55,0.568,0.372,0.475
21454,2012,Kyle Lowry,PG,25,HOU,47,0.558,0.374,0.434
21455,2012,John Lucas,PG,29,CHI,49,0.496,0.393,0.404
21456,2012,Shelvin Mack,PG,21,WAS,64,0.468,0.286,0.427
21457,2012,Vernon Macklin,C,25,DET,23,0.559,,0.543
21458,2012,Corey Maggette,SF,32,CHA,32,0.517,0.364,0.375
21459,2012,Jamaal Magloire,C,33,TOR,34,0.36,,0.378
21460,2012,Ian Mahinmi,C,25,DAL,61,0.585,0,0.549
21461,2012,Shawn Marion,SF,33,DAL,63,0.488,0.294,0.464
21462,2012,Cartier Martin,SF,27,WAS,17,0.555,0.387,0.508
21463,2012,Kenyon Martin,PF,34,LAC,42,0.445,0.231,0.454
21464,2012,Kevin Martin,SG,28,HOU,40,0.554,0.347,0.462
21465,2012,Roger Mason,SG,31,WAS,52,0.53,0.383,0.423
21466,2012,Wesley Matthews,SG,25,POR,66,0.539,0.383,0.434
21467,2012,Jason Maxiell,PF,28,DET,65,0.493,0,0.48
21468,2012,Eric Maynor,PG,24,OKC,9,0.466,0.353,0.364
21469,2012,O.J. Mayo,SG,24,MEM,66,0.513,0.364,0.434
21470,2012,Luc Mbah,PF,25,MIL,43,0.544,0.25,0.514
21471,2012,JaVale McGee,C,24,TOT,61,0.552,,0.556
21472,2012,JaVale McGee,C,24,WAS,41,0.539,,0.535
21473,2012,JaVale McGee,C,24,DEN,20,0.588,,0.612
21474,2012,Tracy McGrady,SF,32,ATL,52,0.51,0.455,0.434
21475,2012,Dominic McGuire,PF,26,GSW,64,0.486,0,0.456
21476,2012,Josh McRoberts,PF,24,LAL,50,0.516,0.429,0.477
21477,2012,Jodie Meeks,SG,24,PHI,66,0.551,0.365,0.468
21478,2012,C.J. Miles,SG,24,UTA,56,0.484,0.307,0.416
21479,2012,Darko Milicic,C,26,MIN,29,0.458,,0.454
21480,2012,Andre Miller,SG,35,DEN,66,0.51,0.217,0.478
21481,2012,Brad Miller,C,35,MIN,15,0.542,0.467,0.167
21482,2012,Mike Miller,SG,31,MIA,39,0.561,0.453,0.413
21483,2012,Patty Mills,PG,23,SAS,16,0.604,0.429,0.527
21484,2012,Paul Millsap,PF,26,UTA,64,0.545,0.226,0.505
21485,2012,Nazr Mohammed,C,34,OKC,63,0.477,0,0.47
21486,2012,Greg Monroe,C,21,DET,66,0.563,0,0.522
21487,2012,Jamario Moon,SF,31,CHA,8,0.362,0.2,0.357
21488,2012,E'Twaun Moore,PG,22,BOS,38,0.474,0.378,0.382
21489,2012,Mikki Moore,C,36,GSW,7,0.52,,0.45
21490,2012,Darius Morris,PG,21,LAL,19,0.5,0.444,0.424
21491,2012,Marcus Morris,PF,22,HOU,17,0.348,0.118,0.378
21492,2012,Markieff Morris,PF,22,PHO,63,0.484,0.347,0.42
21493,2012,Anthony Morrow,SG,26,NJN,62,0.531,0.371,0.446
21494,2012,Timofey Mozgov,C,25,DEN,44,0.556,,0.526
21495,2012,Byron Mullens,C,22,CHA,65,0.473,0.235,0.443
21496,2012,Troy Murphy,PF,31,LAL,59,0.537,0.418,0.471
21497,2012,Hamady N'Diaye,C,25,WAS,3,0,,0
21498,2012,Eduardo Najera,PF,35,CHA,22,0.441,0.276,0.457
21499,2012,Steve Nash,PG,37,PHO,62,0.625,0.39,0.58
21500,2012,Gary Neal,SG,27,SAS,56,0.542,0.419,0.448
21501,2012,Jameer Nelson,PG,29,ORL,57,0.524,0.377,0.459
21502,2012,Joakim Noah,C,26,CHI,64,0.561,0,0.509
21503,2012,Andres Nocioni,SF,32,PHI,11,0.342,0.167,0.286
21504,2012,Steve Novak,PF,28,NYK,54,0.684,0.472,0.509
21505,2012,Dirk Nowitzki,PF,33,DAL,62,0.564,0.368,0.481
21506,2012,Jermaine O'Neal,C,33,BOS,25,0.468,,0.433
21507,2012,Lamar Odom,SF,32,DAL,50,0.423,0.252,0.399
21508,2012,Emeka Okafor,C,29,NOH,27,0.539,,0.533
21509,2012,Mehmet Okur,C,32,NJN,17,0.46,0.319,0.433
21510,2012,Daniel Orton,PF,21,ORL,16,0.549,0,0.586
21511,2012,Travis Outlaw,SF,27,SAC,39,0.428,0.267,0.383
21512,2012,Larry Owens,SF,29,NJN,7,0.509,0.4,0.333
21513,2012,Zaza Pachulia,C,27,ATL,58,0.557,,0.499
21514,2012,Jannero Pargo,PG,32,ATL,50,0.539,0.384,0.452
21515,2012,Jeremy Pargo,PG,25,MEM,44,0.389,0.263,0.357
21516,2012,Anthony Parker,SF,36,CLE,51,0.523,0.362,0.484
21517,2012,Tony Parker,PG,29,SAS,60,0.539,0.23,0.498
21518,2012,Chandler Parsons,SF,23,HOU,63,0.513,0.337,0.507
21519,2012,Patrick Patterson,PF,22,HOU,64,0.457,0,0.443
21520,2012,Chris Paul,PG,26,LAC,60,0.581,0.371,0.511
21521,2012,Sasha Pavlovic,SF,28,BOS,45,0.456,0.293,0.471
21522,2012,Nikola Pekovic,C,26,MIN,47,0.607,,0.564
21523,2012,Kendrick Perkins,C,27,OKC,65,0.528,,0.489
21524,2012,Johan Petro,C,26,NJN,59,0.452,1,0.417
21525,2012,Paul Pierce,SF,34,BOS,61,0.567,0.366,0.476
21526,2012,Mickael Pietrus,SG,29,BOS,42,0.509,0.335,0.489
21527,2012,Dexter Pittman,C,23,MIA,35,0.498,,0.468
21528,2012,Quincy Pondexter,SF,23,MEM,64,0.517,0.301,0.518
21529,2012,A.J. Price,PG,25,IND,44,0.454,0.295,0.384
21530,2012,Ronnie Price,PG,28,PHO,36,0.465,0.295,0.419
21531,2012,Tayshaun Prince,SF,31,DET,63,0.47,0.356,0.431
21532,2012,Joel Przybilla,C,32,POR,27,0.492,,0.458
21533,2012,Vladimir Radmanovic,SF,31,ATL,49,0.524,0.37,0.387
21534,2012,Anthony Randolph,PF,22,MIN,34,0.532,0,0.472
21535,2012,Zach Randolph,PF,30,MEM,28,0.5,0.25,0.469
21536,2012,Michael Redd,SG,32,PHO,51,0.511,0.318,0.447
21537,2012,J.J. Redick,SG,27,ORL,65,0.575,0.418,0.43
21538,2012,Ryan Reid,PF,25,OKC,5,0.8,,0.8
21539,2012,Jason Richardson,SG,31,ORL,54,0.502,0.368,0.442
21540,2012,Quentin Richardson,SF,31,ORL,48,0.511,0.347,0.421
21541,2012,Luke Ridnour,SG,30,MIN,53,0.53,0.322,0.485
21542,2012,Nate Robinson,PG,27,GSW,51,0.534,0.365,0.459
21543,2012,Rajon Rondo,PG,25,BOS,53,0.483,0.238,0.464
21544,2012,Derrick Rose,PG,23,CHI,39,0.532,0.312,0.475
21545,2012,Ricky Rubio,PG,21,MIN,41,0.476,0.34,0.363
21546,2012,Brandon Rush,SF,26,GSW,65,0.628,0.452,0.544
21547,2012,Walker Russell,PG,29,DET,28,0.401,0.308,0.354
21548,2012,John Salmons,SF,32,SAC,46,0.471,0.295,0.464
21549,2012,Samardo Samuels,C,23,CLE,54,0.517,,0.455
21550,2012,Larry Sanders,PF,23,MIL,52,0.463,0,0.462
21551,2012,Brian Scalabrine,PF,33,CHI,28,0.49,0.143,0.565
21552,2012,Luis Scola,PF,31,HOU,66,0.526,0,0.493
21553,2012,Thabo Sefolosha,SG,27,OKC,42,0.584,0.437,0.429
21554,2012,Josh Selby,PG,20,MEM,28,0.403,0.133,0.404
21555,2012,Kevin Seraphin,C,22,WAS,57,0.549,0,0.533
21556,2012,Ramon Sessions,PG,25,TOT,64,0.535,0.443,0.425
21557,2012,Ramon Sessions,PG,25,CLE,41,0.514,0.419,0.394
21558,2012,Ramon Sessions,PG,25,LAL,23,0.57,0.486,0.477
21559,2012,Iman Shumpert,PG,21,NYK,59,0.484,0.306,0.44
21560,2012,Xavier Silas,SG,24,PHI,2,0.337,0.167,0.333
21561,2012,Bobby Simmons,SF,31,LAC,28,0.43,0.333,0.267
21562,2012,Chris Singleton,SF,22,WAS,66,0.462,0.346,0.389
21563,2012,James Singleton,PF,30,WAS,12,0.6,0.222,0.591
21564,2012,Brian Skinner,C,35,MEM,1,0,,0
21565,2012,Donald Sloan,PG,24,TOT,33,0.433,0.08,0.445
21566,2012,Donald Sloan,PG,24,ATL,5,0.375,0,0.429
21567,2012,Donald Sloan,PG,24,NOH,3,0.381,0,0.417
21568,2012,Donald Sloan,PG,24,CLE,25,0.44,0.091,0.448
21569,2012,Craig Smith,PF,28,POR,47,0.556,0,0.509
21570,2012,Greg Smith,C,21,HOU,8,0.636,,0.636
21571,2012,Ish Smith,PG,23,TOT,26,0.422,0.333,0.389
21572,2012,Ish Smith,PG,23,GSW,6,0.437,0.4,0.4
21573,2012,Ish Smith,PG,23,ORL,20,0.413,0.25,0.383
21574,2012,J.R. Smith,SG,26,NYK,35,0.508,0.347,0.462
21575,2012,Jason Smith,PF,25,NOH,40,0.537,0.111,0.531
21576,2012,Jerry Smith,PG,24,NJN,5,0.25,0.167,0.25
21577,2012,Josh Smith,PF,26,ATL,66,0.499,0.257,0.48
21578,2012,Nolan Smith,PG,23,POR,44,0.434,0.289,0.4
21579,2012,Marreese Speights,PF,24,MEM,60,0.491,0,0.456
21580,2012,Tiago Splitter,C,27,SAS,59,0.649,,0.618
21581,2012,Jerry Stackhouse,SF,37,ATL,30,0.49,0.342,0.387
21582,2012,Lance Stephenson,SG,21,IND,42,0.4,0.133,0.453
21583,2012,DeShawn Stevenson,SF,30,NJN,51,0.413,0.283,0.296
21584,2012,Greg Stiemsma,C,26,BOS,55,0.579,,0.545
21585,2012,Julyan Stone,SG,23,DEN,22,0.502,0.182,0.55
21586,2012,Amar'e Stoudemire,PF,29,NYK,47,0.541,0.238,0.491
21587,2012,Rodney Stuckey,SG,25,DET,55,0.55,0.317,0.452
21588,2012,DaJuan Summers,SF,24,NOH,15,0.493,0.313,0.469
21589,2012,Jeff Teague,PG,23,ATL,66,0.551,0.342,0.514
21590,2012,Sebastian Telfair,PG,26,PHO,60,0.495,0.314,0.456
21591,2012,Jason Terry,SG,34,DAL,63,0.54,0.378,0.471
21592,2012,Hasheem Thabeet,C,24,TOT,20,0.587,,0.524
21593,2012,Hasheem Thabeet,C,24,HOU,5,1,,1
21594,2012,Hasheem Thabeet,C,24,POR,15,0.541,,0.444
21595,2012,Isaiah Thomas,PG,22,SAC,65,0.574,0.379,0.491
21596,2012,Kurt Thomas,C,39,POR,53,0.483,,0.465
21597,2012,Lance Thomas,PF,23,NOH,42,0.541,0,0.456
21598,2012,Malcolm Thomas,PF,23,SAS,3,0.129,,0
21599,2012,Tyrus Thomas,PF,25,CHA,54,0.418,0.333,0.367
21600,2012,Trey Thompkins,C,21,LAC,24,0.445,0.308,0.417
21601,2012,Jason Thompson,PF,25,SAC,64,0.558,0,0.537
21602,2012,Klay Thompson,SG,21,GSW,66,0.545,0.414,0.46
21603,2012,Mychel Thompson,SG,23,CLE,5,0.375,0.364,0.231
21604,2012,Tristan Thompson,PF,20,CLE,60,0.469,0,0.441
21605,2012,Marcus Thornton,SG,24,SAC,51,0.544,0.345,0.497
21606,2012,Jamaal Tinsley,PG,33,UTA,37,0.461,0.27,0.452
21607,2012,Anthony Tolliver,SF,26,MIN,51,0.504,0.248,0.568
21608,2012,Ronny Turiaf,C,29,TOT,17,0.597,0,0.594
21609,2012,Ronny Turiaf,C,29,WAS,4,1,,1
21610,2012,Ronny Turiaf,C,29,MIA,13,0.567,0,0.552
21611,2012,Hedo Turkoglu,SF,32,ORL,53,0.528,0.353,0.48
21612,2012,Evan Turner,SF,23,PHI,65,0.478,0.224,0.466
21613,2012,Jeremy Tyler,C,20,GSW,42,0.442,0,0.423
21614,2012,Edwin Ubiles,SF,25,WAS,4,0.362,0.2,0.308
21615,2012,Ekpe Udoh,C,24,TOT,61,0.493,0,0.433
21616,2012,Ekpe Udoh,C,24,GSW,38,0.493,,0.443
21617,2012,Ekpe Udoh,C,24,MIL,23,0.492,0,0.417
21618,2012,Beno Udrih,SG,29,MIL,59,0.488,0.288,0.473
21619,2012,Ben Uzoh,PG,23,TOT,18,0.377,0,0.357
21620,2012,Ben Uzoh,PG,23,CLE,2,0.4,,0.4
21621,2012,Ben Uzoh,PG,23,TOR,16,0.376,0,0.355
21622,2012,Anderson Varejao,C,29,CLE,25,0.542,0,0.523
21623,2012,Greivis Vasquez,SG,25,NOH,66,0.513,0.319,0.469
21624,2012,Jan Vesely,PF,21,WAS,57,0.544,0,0.539
21625,2012,Charlie Villanueva,PF,27,DET,13,0.484,0.333,0.435
21626,2012,Nikola Vucevic,C,21,PHI,51,0.462,0.375,0.452
21627,2012,Dwyane Wade,SG,30,MIA,49,0.559,0.268,0.513
21628,2012,Von Wafer,SG,26,ORL,33,0.537,0.359,0.483
21629,2012,Henry Walker,SG,24,NYK,32,0.526,0.319,0.552
21630,2012,Kemba Walker,PG,21,CHA,66,0.464,0.305,0.392
21631,2012,John Wall,PG,21,WAS,66,0.502,0.071,0.44
21632,2012,Ben Wallace,C,37,DET,62,0.398,0.25,0.402
21633,2012,Gerald Wallace,SF,29,TOT,58,0.547,0.307,0.5
21634,2012,Gerald Wallace,SF,29,POR,42,0.556,0.265,0.533
21635,2012,Gerald Wallace,SF,29,NJN,16,0.528,0.385,0.427
21636,2012,Luke Walton,PF-SF,31,TOT,30,0.423,0.35,0.378
21637,2012,Luke Walton,SF,31,LAL,9,0.429,0,0.6
21638,2012,Luke Walton,PF,31,CLE,21,0.422,0.438,0.314
21639,2012,Hakim Warrick,PF,29,PHO,35,0.503,0.1,0.429
21640,2012,Darryl Watkins,C,27,NOH,5,0.525,,0.5
21641,2012,C.J. Watson,PG,27,CHI,49,0.491,0.393,0.352
21642,2012,Earl Watson,PG,32,UTA,50,0.413,0.192,0.407
21643,2012,Martell Webster,SF,25,MIN,47,0.533,0.339,0.479
21644,2012,David West,PF,31,IND,66,0.531,0.222,0.491
21645,2012,Delonte West,PG,28,DAL,44,0.539,0.355,0.489
21646,2012,Russell Westbrook,PG,23,OKC,66,0.538,0.316,0.482
21647,2012,D.J. White,PF,25,CHA,58,0.516,1,0.491
21648,2012,Hassan Whiteside,C,22,SAC,18,0.449,,0.444
21649,2012,Chris Wilcox,C,29,BOS,28,0.612,,0.598
21650,2012,Damien Wilkins,SF,32,DET,60,0.445,0.304,0.406
21651,2012,Deron Williams,PG,27,NJN,55,0.527,0.336,0.446
21652,2012,Derrick Williams,PF,20,MIN,66,0.499,0.268,0.467
21653,2012,Elliot Williams,SG,22,POR,24,0.537,0.296,0.617
21654,2012,Jordan Williams,C,21,NJN,43,0.544,,0.507
21655,2012,Lou Williams,PG,25,PHI,64,0.525,0.362,0.425
21656,2012,Marvin Williams,SF,25,ATL,57,0.542,0.389,0.452
21657,2012,Mo Williams,SG,29,LAC,52,0.53,0.389,0.449
21658,2012,Reggie Williams,SF,25,CHA,33,0.503,0.308,0.493
21659,2012,Sean Williams,C,25,TOT,11,0.722,,0.636
21660,2012,Sean Williams,C,25,DAL,8,0.778,,0.75
21661,2012,Sean Williams,C,25,BOS,3,0.606,,0.333
21662,2012,Shawne Williams,SF,25,NJN,25,0.372,0.241,0.35
21663,2012,Shelden Williams,C,28,NJN,58,0.543,,0.478
21664,2012,Terrence Williams,SG,24,TOT,30,0.488,0.348,0.454
21665,2012,Terrence Williams,SG,24,HOU,12,0.434,0.421,0.316
21666,2012,Terrence Williams,SG,24,SAC,18,0.51,0.296,0.5
21667,2012,Metta World,SF,32,LAL,64,0.478,0.296,0.46
21668,2012,Brandan Wright,C,24,DAL,49,0.632,0,0.621
21669,2012,Chris Wright,SF,23,GSW,24,0.597,,0.511
21670,2012,Dorell Wright,SF,26,GSW,61,0.553,0.36,0.5
21671,2012,Nick Young,SG,26,TOT,62,0.512,0.365,0.424
21672,2012,Nick Young,SG,26,WAS,40,0.513,0.371,0.424
21673,2012,Nick Young,SG,26,LAC,22,0.509,0.353,0.426
21674,2012,Sam Young,SF,26,TOT,35,0.412,0.294,0.364
21675,2012,Sam Young,SF,26,MEM,21,0.419,0,0.432
21676,2012,Sam Young,SF,26,PHI,14,0.399,0.625,0.222
21677,2012,Thaddeus Young,PF,23,PHI,63,0.538,0.25,0.508
21678,,,,,,,,,
21679,2013,Quincy Acy,PF,22,TOR,29,0.632,0.5,0.562
21680,2013,Jeff Adrien,PF,26,CHA,52,0.493,0,0.434
21681,2013,Arron Afflalo,SF,27,ORL,64,0.527,0.3,0.489
21682,2013,Josh Akognon,PG,26,DAL,3,0.625,0.5,0.5
21683,2013,Cole Aldrich,C,24,TOT,45,0.563,,0.55
21684,2013,Cole Aldrich,C,24,HOU,30,0.532,,0.535
21685,2013,Cole Aldrich,C,24,SAC,15,0.598,,0.568
21686,2013,LaMarcus Aldridge,PF,27,POR,74,0.53,0.143,0.488
21687,2013,Lavoy Allen,C,23,PHI,79,0.474,0,0.455
21688,2013,Ray Allen,SG,37,MIA,79,0.599,0.419,0.48
21689,2013,Tony Allen,SG,31,MEM,79,0.489,0.125,0.458
21690,2013,Al-Farouq Aminu,SF,22,NOH,76,0.519,0.211,0.486
21691,2013,Lou Amundson,PF,30,TOT,39,0.392,,0.395
21692,2013,Lou Amundson,PF,30,MIN,20,0.342,,0.368
21693,2013,Lou Amundson,PF,30,CHI,1,0,,0
21694,2013,Lou Amundson,PF,30,NOH,18,0.449,,0.429
21695,2013,Chris Andersen,C,34,MIA,42,0.631,0.667,0.575
21696,2013,Alan Anderson,SF,30,TOR,65,0.509,0.333,0.426
21697,2013,James Anderson,SG-SF,23,TOT,39,0.539,0.35,0.47
21698,2013,James Anderson,SF,23,SAS,10,0.587,0.455,0.429
21699,2013,James Anderson,SG,23,HOU,29,0.526,0.327,0.481
21700,2013,Ryan Anderson,PF,24,NOH,81,0.548,0.382,0.464
21701,2013,Carmelo Anthony,PF,28,NYK,67,0.56,0.379,0.476
21702,2013,Joel Anthony,C,30,MIA,62,0.542,,0.515
21703,2013,Trevor Ariza,SF,27,WAS,56,0.538,0.364,0.463
21704,2013,Darrell Arthur,PF,24,MEM,59,0.477,0.278,0.46
21705,2013,Omer Asik,C,26,HOU,82,0.558,0,0.542
21706,2013,D.J. Augustin,PG,25,IND,76,0.527,0.353,0.346
21707,2013,Gustavo Ayon,C,27,TOT,55,0.54,,0.551
21708,2013,Gustavo Ayon,C,27,ORL,43,0.54,,0.536
21709,2013,Gustavo Ayon,C,27,MIL,12,0.539,,0.595
21710,2013,Jeff Ayres,PF,25,IND,37,0.533,0.5,0.484
21711,2013,Luke Babbitt,PF,23,POR,62,0.509,0.348,0.429
21712,2013,Leandro Barbosa,PG,30,BOS,41,0.509,0.383,0.445
21713,2013,J.J. Barea,PG,28,MIN,74,0.51,0.346,0.458
21714,2013,Andrea Bargnani,PF,27,TOR,35,0.482,0.309,0.436
21715,2013,Harrison Barnes,SF,20,GSW,81,0.526,0.359,0.464
21716,2013,Matt Barnes,SF,32,LAC,80,0.566,0.342,0.574
21717,2013,Earl Barron,C,31,TOT,12,0.361,,0.353
21718,2013,Earl Barron,C,31,WAS,11,0.357,,0.351
21719,2013,Earl Barron,C,31,NYK,1,0.37,,0.357
21720,2013,Will Barton,SG,22,POR,73,0.437,0.138,0.447
21721,2013,Brandon Bass,PF,27,BOS,81,0.535,0,0.487
21722,2013,Shane Battier,SF,34,MIA,72,0.623,0.43,0.348
21723,2013,Nicolas Batum,SF,24,POR,73,0.566,0.372,0.481
21724,2013,Jerryd Bayless,PG,24,MEM,80,0.514,0.353,0.45
21725,2013,Aron Baynes,C,26,SAS,16,0.521,0,0.514
21726,2013,Kent Bazemore,SG,23,GSW,61,0.454,0.294,0.402
21727,2013,Bradley Beal,SG,19,WAS,56,0.515,0.386,0.424
21728,2013,Michael Beasley,SF,24,PHO,75,0.462,0.313,0.426
21729,2013,Rodrigue Beaubois,PG,24,DAL,45,0.47,0.292,0.423
21730,2013,Marco Belinelli,SG,26,CHI,73,0.513,0.357,0.416
21731,2013,Patrick Beverley,PG,24,HOU,41,0.551,0.375,0.462
21732,2013,Andris Biedrins,C,26,GSW,53,0.449,,0.476
21733,2013,Chauncey Billups,SG,36,LAC,22,0.601,0.367,0.476
21734,2013,Bismack Biyombo,C,20,CHA,80,0.472,,0.451
21735,2013,DeJuan Blair,PF,23,SAS,61,0.543,0,0.526
21736,2013,Steve Blake,PG,32,LAL,45,0.573,0.421,0.424
21737,2013,Andray Blatche,C,26,BRK,82,0.547,0.136,0.524
21738,2013,Eric Bledsoe,PG,23,LAC,76,0.513,0.397,0.453
21739,2013,Keith Bogans,SG,32,BRK,74,0.533,0.343,0.615
21740,2013,Andrew Bogut,C,28,GSW,32,0.463,1,0.448
21741,2013,Matt Bonner,PF,32,SAS,68,0.609,0.442,0.536
21742,2013,Trevor Booker,PF,25,WAS,48,0.509,0,0.502
21743,2013,Carlos Boozer,PF,31,CHI,79,0.51,0,0.478
21744,2013,Chris Bosh,C,28,MIA,74,0.592,0.284,0.557
21745,2013,Avery Bradley,PG,22,BOS,50,0.461,0.317,0.432
21746,2013,Elton Brand,C,33,DAL,72,0.499,0,0.474
21747,2013,Corey Brewer,SF,26,DEN,82,0.506,0.296,0.493
21748,2013,Ronnie Brewer,SF,27,TOT,60,0.416,0.303,0.385
21749,2013,Ronnie Brewer,SF,27,NYK,46,0.432,0.31,0.404
21750,2013,Ronnie Brewer,SF,27,OKC,14,0.283,0.2,0.278
21751,2013,Aaron Brooks,PG,28,TOT,53,0.555,0.373,0.511
21752,2013,Aaron Brooks,PG,28,SAC,46,0.562,0.378,0.517
21753,2013,Aaron Brooks,PG,28,HOU,7,0.385,0.286,0.333
21754,2013,MarShon Brooks,SG,24,BRK,73,0.523,0.273,0.5
21755,2013,Kwame Brown,C,30,PHI,22,0.452,,0.459
21756,2013,Shannon Brown,SG,27,PHO,59,0.493,0.277,0.467
21757,2013,Kobe Bryant,SG,34,LAL,78,0.57,0.324,0.51
21758,2013,Chase Budinger,SF,24,MIN,23,0.516,0.321,0.482
21759,2013,Alec Burks,SG,21,UTA,64,0.507,0.359,0.439
21760,2013,Caron Butler,SF,32,LAC,78,0.535,0.388,0.454
21761,2013,Jimmy Butler,SF,23,CHI,82,0.574,0.381,0.489
21762,2013,Will Bynum,PG,30,DET,65,0.532,0.316,0.494
21763,2013,Jose Calderon,PG,31,TOT,73,0.616,0.461,0.516
21764,2013,Jose Calderon,PG,31,TOR,45,0.594,0.429,0.505
21765,2013,Jose Calderon,PG,31,DET,28,0.654,0.52,0.532
21766,2013,Marcus Camby,PF,38,NYK,24,0.342,,0.321
21767,2013,DeMarre Carroll,SF,26,UTA,66,0.535,0.286,0.508
21768,2013,Matt Carroll,SG,32,CHA,1,,,
21769,2013,Vince Carter,SF,36,DAL,81,0.571,0.406,0.461
21770,2013,Omri Casspi,SF,24,CLE,43,0.486,0.329,0.452
21771,2013,Mario Chalmers,PG,26,MIA,77,0.576,0.409,0.456
21772,2013,Tyson Chandler,C,30,NYK,66,0.671,,0.638
21773,2013,Wilson Chandler,PF,25,DEN,43,0.556,0.413,0.48
21774,2013,Josh Childress,SF,29,BRK,14,0.32,0.333,0.278
21775,2013,Earl Clark,PF,25,LAL,59,0.51,0.337,0.479
21776,2013,Victor Claver,SF,24,POR,49,0.462,0.287,0.48
21777,2013,Norris Cole,PG,24,MIA,80,0.483,0.357,0.44
21778,2013,Jason Collins,C,34,TOT,38,0.476,,0.31
21779,2013,Jason Collins,C,34,BOS,32,0.511,,0.348
21780,2013,Jason Collins,C,34,WAS,6,0.291,,0.167
21781,2013,Darren Collison,PG,25,DAL,81,0.575,0.353,0.498
21782,2013,Nick Collison,C,32,OKC,81,0.624,0,0.603
21783,2013,Mike Conley,PG,25,MEM,80,0.549,0.362,0.476
