Year,Player,Age,Tm,G
21852,2013,Francisco Garcia,31,HOU,18
21853,2013,Kevin Garnett,36,BOS,68
21854,2013,Diante Garrett,24,PHO,19
21855,2013,Marc Gasol,28,MEM,80
21856,2013,Pau Gasol,32,LAL,49
21857,2013,Rudy Gay,26,TOT,75
21858,2013,Rudy Gay,26,MEM,42
21859,2013,Rudy Gay,26,TOR,33
21860,2013,Alonzo Gee,25,CLE,82
21861,2013,Mickael Gelabale,29,MIN,36
21862,2013,Paul George,22,IND,79
21863,2013,Daniel Gibson,26,CLE,46
21864,2013,Taj Gibson,27,CHI,65
21865,2013,Manu Ginobili,35,SAS,60
21866,2013,Drew Gooden,31,MIL,16
21867,2013,Ben Gordon,29,CHA,75
21868,2013,Eric Gordon,24,NOH,42
21869,2013,Marcin Gortat,28,PHO,61
21870,2013,Andrew Goudelock,24,LAL,1
21871,2013,Danny Granger,29,IND,5
21872,2013,Aaron Gray,28,TOR,42
21873,2013,Danny Green,25,SAS,80
21874,2013,Draymond Green,22,GSW,79
21875,2013,Gerald Green,27,IND,60
21876,2013,Jeff Green,26,BOS,81
21877,2013,Willie Green,31,LAC,72
21878,2013,Blake Griffin,23,LAC,80
21879,2013,Hamed Haddadi,27,TOT,30
21880,2013,Hamed Haddadi,27,MEM,13
21881,2013,Hamed Haddadi,27,PHO,17
21882,2013,Jordan Hamilton,22,DEN,40
21883,2013,Richard Hamilton,34,CHI,50
21884,2013,Ben Hansbrough,25,IND,28
21885,2013,Tyler Hansbrough,27,IND,81
21886,2013,James Harden,23,HOU,78
21887,2013,Maurice Harkless,19,ORL,76
21888,2013,Josh Harrellson,23,MIA,6
21889,2013,Al Harrington,32,ORL,10
21890,2013,Devin Harris,29,ATL,58
21891,2013,Terrel Harris,25,TOT,20
21892,2013,Terrel Harris,25,MIA,7
21893,2013,Terrel Harris,25,NOH,13
21894,2013,Tobias Harris,20,TOT,55
21895,2013,Tobias Harris,20,MIL,28
21896,2013,Tobias Harris,20,ORL,27
21897,2013,Udonis Haslem,32,MIA,75
21898,2013,Spencer Hawes,24,PHI,82
21899,2013,Chuck Hayes,29,SAC,74
21900,2013,Gordon Hayward,22,UTA,72
21901,2013,Lazar Hayward,26,MIN,4
21902,2013,Brendan Haywood,33,CHA,61
21903,2013,Gerald Henderson,25,CHA,68
21904,2013,Xavier Henry,21,NOH,50
21905,2013,John Henson,22,MIL,63
21906,2013,Roy Hibbert,26,IND,79
21907,2013,J.J. Hickson,24,POR,80
21908,2013,Cory Higgins,23,CHA,6
21909,2013,Nene Hilario,30,WAS,61
21910,2013,George Hill,26,IND,76
21911,2013,Grant Hill,40,LAC,29
21912,2013,Jordan Hill,25,LAL,29
21913,2013,Kirk Hinrich,32,CHI,60
21914,2013,Jrue Holiday,22,PHI,78
21915,2013,Justin Holiday,23,PHI,9
21916,2013,Ryan Hollins,28,LAC,60
21917,2013,Tyler Honeycutt,22,SAC,9
21918,2013,Al Horford,26,ATL,74
21919,2013,Dwight Howard,27,LAL,76
21920,2013,Josh Howard,32,MIN,11
21921,2013,Juwan Howard,39,MIA,7
21922,2013,Kris Humphries,27,BRK,65
21923,2013,Serge Ibaka,23,OKC,80
21924,2013,Andre Iguodala,29,DEN,80
21925,2013,Ersan Ilyasova,25,MIL,73
21926,2013,Kyrie Irving,20,CLE,59
21927,2013,Royal Ivey,31,PHI,53
21928,2013,Jarrett Jack,29,GSW,79
21929,2013,Reggie Jackson,22,OKC,70
21930,2013,Stephen Jackson,34,SAS,55
21931,2013,Bernard James,27,DAL,46
21932,2013,Damion James,25,BRK,2
21933,2013,LeBron James,28,MIA,76
21934,2013,Mike James,37,DAL,45
21935,2013,Antawn Jamison,36,LAL,76
21936,2013,Al Jefferson,28,UTA,78
21937,2013,Richard Jefferson,32,GSW,56
21938,2013,Jared Jeffries,31,POR,38
21939,2013,Charles Jenkins,23,TOT,59
21940,2013,Charles Jenkins,23,GSW,47
21941,2013,Charles Jenkins,23,PHI,12
21942,2013,John Jenkins,21,ATL,61
21943,2013,Brandon Jennings,23,MIL,80
21944,2013,Jonas Jerebko,25,DET,49
21945,2013,Amir Johnson,25,TOR,81
21946,2013,Chris Johnson,27,MIN,30
21947,2013,Chris Johnson,22,MEM,8
21948,2013,Ivan Johnson,28,ATL,69
21949,2013,James Johnson,25,SAC,54
21950,2013,Joe Johnson,31,BRK,72
21951,2013,Orlando Johnson,23,IND,51
21952,2013,Wesley Johnson,25,PHO,50
21953,2013,Darius Johnson-Odom,23,LAL,4
21954,2013,Dahntay Jones,32,TOT,78
21955,2013,Dahntay Jones,32,DAL,50
21956,2013,Dahntay Jones,32,ATL,28
21957,2013,DeQuan Jones,22,ORL,63
21958,2013,Dominique Jones,24,DAL,29
21959,2013,James Jones,32,MIA,38
21960,2013,Kevin Jones,23,CLE,32
21961,2013,Perry Jones,21,OKC,38
21962,2013,Solomon Jones,28,NYK,2
21963,2013,Terrence Jones,21,HOU,19
21964,2013,DeAndre Jordan,24,LAC,82
21965,2013,Cory Joseph,21,SAS,28
21966,2013,Kris Joseph,24,TOT,10
21967,2013,Kris Joseph,24,BOS,6
21968,2013,Kris Joseph,24,BRK,4
21969,2013,Chris Kaman,30,DAL,66
21970,2013,Enes Kanter,20,UTA,70
21971,2013,Jason Kidd,39,NYK,76
21972,2013,Michael Kidd-Gilchrist,19,CHA,78
21973,2013,Andrei Kirilenko,31,MIN,64
21974,2013,Linas Kleiza,28,TOR,20
21975,2013,Brandon Knight,21,DET,75
21976,2013,Kyle Korver,31,ATL,74
21977,2013,Kosta Koufos,23,DEN,81
21978,2013,Viacheslav Kravtsov,25,DET,25
21979,2013,Doron Lamb,21,TOT,47
21980,2013,Doron Lamb,21,MIL,23
21981,2013,Doron Lamb,21,ORL,24
21982,2013,Jeremy Lamb,20,OKC,23
21983,2013,Carl Landry,29,GSW,81
21984,2013,Ty Lawson,25,DEN,73
21985,2013,Courtney Lee,27,BOS,78
21986,2013,David Lee,29,GSW,79
21987,2013,Malcolm Lee,22,MIN,16
21988,2013,Kawhi Leonard,21,SAS,58
21989,2013,Meyers Leonard,20,POR,69
21990,2013,Jon Leuer,23,TOT,28
21991,2013,Jon Leuer,23,CLE,9
21992,2013,Jon Leuer,23,MEM,19
21993,2013,Rashard Lewis,33,MIA,55
21994,2013,DeAndre Liggins,24,OKC,39
21995,2013,Damian Lillard,22,POR,82
21996,2013,Jeremy Lin,24,HOU,82
21997,2013,Shaun Livingston,27,TOT,66
21998,2013,Shaun Livingston,27,WAS,17
21999,2013,Shaun Livingston,27,CLE,49
22000,2013,Brook Lopez,24,BRK,74
22001,2013,Robin Lopez,24,NOH,82
22002,2013,Kevin Love,24,MIN,18
22003,2013,Kyle Lowry,26,TOR,68
22004,2013,John Lucas,30,TOR,63
22005,2013,Scott Machado,22,HOU,6
22006,2013,Shelvin Mack,22,TOT,31
22007,2013,Shelvin Mack,22,WAS,7
22008,2013,Shelvin Mack,22,PHI,4
22009,2013,Shelvin Mack,22,ATL,20
22010,2013,Corey Maggette,33,DET,18
22011,2013,Ian Mahinmi,26,IND,80
22012,2013,Shawn Marion,34,DAL,67
22013,2013,Kendall Marshall,21,PHO,48
22014,2013,Cartier Martin,28,WAS,41
22015,2013,Kenyon Martin,35,NYK,18
22016,2013,Kevin Martin,29,OKC,77
22017,2013,Roger Mason,32,NOH,69
22018,2013,Wesley Matthews,26,POR,69
22019,2013,Jason Maxiell,29,DET,72
22020,2013,Eric Maynor,25,TOT,64
22021,2013,Eric Maynor,25,OKC,37
22022,2013,Eric Maynor,25,POR,27
22023,2013,O.J. Mayo,25,DAL,82
22024,2013,Luc Mbah,26,MIL,58
22025,2013,JaVale McGee,25,DEN,79
22026,2013,Dominic McGuire,27,TOT,26
22027,2013,Dominic McGuire,27,TOR,15
22028,2013,Dominic McGuire,27,NOH,9
22029,2013,Dominic McGuire,27,IND,2
22030,2013,Josh McRoberts,25,TOT,67
22031,2013,Josh McRoberts,25,ORL,41
22032,2013,Josh McRoberts,25,CHA,26
22033,2013,Jodie Meeks,25,LAL,78
22034,2013,Fab Melo,22,BOS,6
22035,2013,Khris Middleton,21,DET,27
22036,2013,C.J. Miles,25,CLE,65
22037,2013,Darko Milicic,27,BOS,1
22038,2013,Andre Miller,36,DEN,82
22039,2013,Darius Miller,22,NOH,52
22040,2013,Mike Miller,32,MIA,59
22041,2013,Quincy Miller,20,DEN,7
22042,2013,Patty Mills,24,SAS,58
22043,2013,Paul Millsap,27,UTA,78
22044,2013,Nazr Mohammed,35,CHI,63
22045,2013,Greg Monroe,22,DET,81
22046,2013,E'Twaun Moore,23,ORL,75
22047,2013,Darius Morris,22,LAL,48
22048,2013,Marcus Morris,23,TOT,77
22049,2013,Marcus Morris,23,HOU,54
22050,2013,Marcus Morris,23,PHO,23
22051,2013,Markieff Morris,23,PHO,82
22052,2013,Anthony Morrow,27,TOT,41
22053,2013,Anthony Morrow,27,ATL,24
22054,2013,Anthony Morrow,27,DAL,17
22055,2013,Donatas Motiejunas,22,HOU,44
22056,2013,Arnett Moultrie,22,PHI,47
22057,2013,Timofey Mozgov,26,DEN,41
22058,2013,Byron Mullens,23,CHA,53
22059,2013,Kevin Murphy,22,UTA,17
22060,2013,Troy Murphy,32,DAL,14
22061,2013,Steve Nash,38,LAL,50
22062,2013,Gary Neal,28,SAS,68
22063,2013,Jameer Nelson,30,ORL,56
22064,2013,Andrew Nicholson,23,ORL,75
22065,2013,Joakim Noah,27,CHI,66
22066,2013,Steve Novak,29,NYK,81
22067,2013,Dirk Nowitzki,34,DAL,53
22068,2013,Jermaine O'Neal,34,PHO,55
22069,2013,Kyle O'Quinn,22,ORL,57
22070,2013,Lamar Odom,33,LAC,82
22071,2013,Tim Ohlbrecht,24,HOU,3
22072,2013,Emeka Okafor,30,WAS,79
22073,2013,Daniel Orton,22,OKC,13
22074,2013,Travis Outlaw,28,SAC,38
22075,2013,Zaza Pachulia,28,ATL,52
22076,2013,Jannero Pargo,33,TOT,32
22077,2013,Jannero Pargo,33,WAS,7
22078,2013,Jannero Pargo,33,ATL,7
22079,2013,Jannero Pargo,33,CHA,18
22080,2013,Jeremy Pargo,26,TOT,39
22081,2013,Jeremy Pargo,26,CLE,25
22082,2013,Jeremy Pargo,26,PHI,14
22083,2013,Tony Parker,30,SAS,66
22084,2013,Chandler Parsons,24,HOU,76
22085,2013,Patrick Patterson,23,TOT,71
22086,2013,Patrick Patterson,23,HOU,47
22087,2013,Patrick Patterson,23,SAC,24
22088,2013,Chris Paul,27,LAC,70
22089,2013,Sasha Pavlovic,29,POR,39
22090,2013,Nikola Pekovic,27,MIN,62
22091,2013,Kendrick Perkins,28,OKC,78
22092,2013,Johan Petro,27,ATL,31
22093,2013,Paul Pierce,35,BOS,77
22094,2013,Mickael Pietrus,30,TOR,19
22095,2013,Dexter Pittman,24,TOT,11
22096,2013,Dexter Pittman,24,MIA,4
22097,2013,Dexter Pittman,24,MEM,7
22098,2013,Miles Plumlee,24,IND,14
22099,2013,Quincy Pondexter,24,MEM,59
22100,2013,A.J. Price,26,WAS,57
22101,2013,Ronnie Price,29,POR,39
22102,2013,Pablo Prigioni,35,NYK,78
22103,2013,Tayshaun Prince,32,TOT,82
22104,2013,Tayshaun Prince,32,DET,45
22105,2013,Tayshaun Prince,32,MEM,37
22106,2013,Joel Przybilla,33,MIL,12
22107,2013,Chris Quinn,29,CLE,7
22108,2013,Vladimir Radmanovic,32,CHI,25
22109,2013,Anthony Randolph,23,DEN,39
22110,2013,Shavlik Randolph,29,BOS,16
22111,2013,Zach Randolph,31,MEM,76
22112,2013,J.J. Redick,28,TOT,78
22113,2013,J.J. Redick,28,ORL,50
22114,2013,J.J. Redick,28,MIL,28
22115,2013,Jason Richardson,32,PHI,33
22116,2013,Quentin Richardson,32,NYK,1
22117,2013,Luke Ridnour,31,MIN,82
22118,2013,Austin Rivers,20,NOH,61
22119,2013,Brian Roberts,27,NOH,78
22120,2013,Nate Robinson,28,CHI,82
22121,2013,Thomas Robinson,21,TOT,70
22122,2013,Thomas Robinson,21,SAC,51
22123,2013,Thomas Robinson,21,HOU,19
22124,2013,Rajon Rondo,26,BOS,38
22125,2013,Terrence Ross,21,TOR,73
22126,2013,Brandon Roy,28,MIN,5
22127,2013,Ricky Rubio,22,MIN,57
22128,2013,Brandon Rush,27,GSW,2
22129,2013,Robert Sacre,23,LAL,32
22130,2013,John Salmons,33,SAC,76
22131,2013,Samardo Samuels,24,CLE,18
22132,2013,Larry Sanders,24,MIL,71
22133,2013,Luis Scola,32,PHO,82
22134,2013,Mike Scott,24,ATL,40
22135,2013,Thabo Sefolosha,28,OKC,81
22136,2013,Josh Selby,21,MEM,10
22137,2013,Kevin Seraphin,23,WAS,79
22138,2013,Ramon Sessions,26,CHA,61
22139,2013,Tornike Shengelia,21,BRK,19
22140,2013,Iman Shumpert,22,NYK,45
22141,2013,Alexey Shved,24,MIN,77
22142,2013,Henry Sims,22,NOH,2
22143,2013,Kyle Singler,24,DET,82
22144,2013,Chris Singleton,23,WAS,57
22145,2013,Donald Sloan,25,TOT,23
22146,2013,Donald Sloan,25,CLE,20
22147,2013,Donald Sloan,25,NOH,3
22148,2013,Greg Smith,22,HOU,70
22149,2013,Ish Smith,24,TOT,52
22150,2013,Ish Smith,24,ORL,36
22151,2013,Ish Smith,24,MIL,16
22152,2013,J.R. Smith,27,NYK,80
22153,2013,Jason Smith,26,NOH,51
22154,2013,Josh Smith,27,ATL,76
22155,2013,Nolan Smith,24,POR,40
22156,2013,Marreese Speights,25,TOT,79
22157,2013,Marreese Speights,25,MEM,40
22158,2013,Marreese Speights,25,CLE,39
22159,2013,Tiago Splitter,28,SAS,81
22160,2013,Jerry Stackhouse,38,BRK,37
22161,2013,Lance Stephenson,22,IND,78
22162,2013,DeShawn Stevenson,31,ATL,56
22163,2013,Greg Stiemsma,27,MIN,76
22164,2013,Julyan Stone,24,DEN,4
22165,2013,Amar'e Stoudemire,30,NYK,29
22166,2013,Rodney Stuckey,26,DET,76
22167,2013,Jared Sullinger,20,BOS,45
22168,2013,DaJuan Summers,25,LAC,2
22169,2013,Jeffery Taylor,23,CHA,77
22170,2013,Tyshawn Taylor,22,BRK,38
22171,2013,Jeff Teague,24,ATL,80
22172,2013,Marquis Teague,19,CHI,48
22173,2013,Mirza Teletovic,27,BRK,53
22174,2013,Sebastian Telfair,27,TOT,59
22175,2013,Sebastian Telfair,27,PHO,46
22176,2013,Sebastian Telfair,27,TOR,13
22177,2013,Garrett Temple,26,WAS,51
22178,2013,Jason Terry,35,BOS,79
22179,2013,Hasheem Thabeet,25,OKC,66
22180,2013,Isaiah Thomas,23,SAC,79
22181,2013,Kurt Thomas,40,NYK,39
22182,2013,Lance Thomas,24,NOH,59
22183,2013,Malcolm Thomas,24,TOT,12
22184,2013,Malcolm Thomas,24,GSW,5
22185,2013,Malcolm Thomas,24,CHI,7
22186,2013,Tyrus Thomas,26,CHA,26
22187,2013,Jason Thompson,26,SAC,82
22188,2013,Klay Thompson,22,GSW,82
22189,2013,Tristan Thompson,21,CLE,82
22190,2013,Marcus Thornton,25,SAC,72
22191,2013,Jamaal Tinsley,34,UTA,66
22192,2013,Anthony Tolliver,27,ATL,62
22193,2013,P.J. Tucker,27,PHO,79
22194,2013,Ronny Turiaf,30,LAC,65
22195,2013,Hedo Turkoglu,33,ORL,11
22196,2013,Evan Turner,24,PHI,82
22197,2013,Jeremy Tyler,21,TOT,21
22198,2013,Jeremy Tyler,21,GSW,20
22199,2013,Jeremy Tyler,21,ATL,1
22200,2013,Ekpe Udoh,25,MIL,76
22201,2013,Beno Udrih,30,TOT,66
22202,2013,Beno Udrih,30,MIL,39
22203,2013,Beno Udrih,30,ORL,27
22204,2013,Jonas Valanciunas,20,TOR,62
22205,2013,Anderson Varejao,30,CLE,25
22206,2013,Jarvis Varnado,24,TOT,13
22207,2013,Jarvis Varnado,24,BOS,5
22208,2013,Jarvis Varnado,24,MIA,8
22209,2013,Greivis Vasquez,26,NOH,78
22210,2013,Jan Vesely,22,WAS,51
22211,2013,Charlie Villanueva,28,DET,69
22212,2013,Nikola Vucevic,22,ORL,77
22213,2013,Dwyane Wade,31,MIA,69
22214,2013,Dion Waiters,21,CLE,61
22215,2013,Kemba Walker,22,CHA,82
22216,2013,John Wall,22,WAS,49
22217,2013,Gerald Wallace,30,BRK,69
22218,2013,Rasheed Wallace,38,NYK,21
22219,2013,Luke Walton,32,CLE,50
22220,2013,Hakim Warrick,30,TOT,28
22221,2013,Hakim Warrick,30,NOH,1
22222,2013,Hakim Warrick,30,CHA,27
22223,2013,C.J. Watson,28,BRK,80
22224,2013,Earl Watson,33,UTA,48
22225,2013,Maalik Wayns,21,TOT,27
22226,2013,Maalik Wayns,21,PHI,21
22227,2013,Maalik Wayns,21,LAC,6
22228,2013,Martell Webster,26,WAS,76
22229,2013,David West,32,IND,73
22230,2013,Russell Westbrook,24,OKC,82
22231,2013,D.J. White,26,BOS,12
22232,2013,James White,30,NYK,57
22233,2013,Chris Wilcox,30,BOS,61
22234,2013,Damien Wilkins,33,PHI,61
22235,2013,Deron Williams,28,BRK,78
22236,2013,Derrick Williams,21,MIN,78
22237,2013,Lou Williams,26,ATL,39
22238,2013,Marvin Williams,26,UTA,73
22239,2013,Mo Williams,30,UTA,46
22240,2013,Reggie Williams,26,CHA,40
22241,2013,Terrence Williams,25,BOS,24
22242,2013,Metta World,33,LAL,75
22243,2013,Brandan Wright,25,DAL,64
22244,2013,Chris Wright,23,DAL,3
22245,2013,Dorell Wright,27,PHI,79
22246,2013,Tony Wroten,19,MEM,35
22247,2013,Nick Young,27,PHI,59
22248,2013,Sam Young,27,IND,56
22249,2013,Thaddeus Young,24,PHI,76
22250,2013,Luke Zeller,25,PHO,16
22251,2013,Tyler Zeller,23,CLE,77
22252,,,,,
22253,2014,Quincy Acy,23,TOT,63
22254,2014,Quincy Acy,23,TOR,7
22255,2014,Quincy Acy,23,SAC,56
22256,2014,Steven Adams,20,OKC,81
22257,2014,Jeff Adrien,27,TOT,53
22258,2014,Jeff Adrien,27,CHA,25
22259,2014,Jeff Adrien,27,MIL,28
22260,2014,Arron Afflalo,28,ORL,73
22261,2014,Alexis Ajinca,25,NOP,56
22262,2014,Cole Aldrich,25,NYK,46
22263,2014,LaMarcus Aldridge,28,POR,69
22264,2014,Lavoy Allen,24,TOT,65
22265,2014,Lavoy Allen,24,PHI,51
22266,2014,Lavoy Allen,24,IND,14
22267,2014,Ray Allen,38,MIA,73
22268,2014,Tony Allen,32,MEM,55
22269,2014,Al-Farouq Aminu,23,NOP,80
22270,2014,Lou Amundson,31,TOT,19
22271,2014,Lou Amundson,31,NOP,18
22272,2014,Lou Amundson,31,CHI,1
22273,2014,Chris Andersen,35,MIA,72
22274,2014,Alan Anderson,31,BRK,78
22275,2014,James Anderson,24,PHI,80
22276,2014,Ryan Anderson,25,NOP,22
22277,2014,Giannis Antetokounmpo,19,MIL,77
22278,2014,Carmelo Anthony,29,NYK,77
22279,2014,Joel Anthony,31,TOT,33
22280,2014,Joel Anthony,31,MIA,12
22281,2014,Joel Anthony,31,BOS,21
22282,2014,Pero Antic,31,ATL,50
22283,2014,Trevor Ariza,28,WAS,77
22284,2014,Hilton Armstrong,29,GSW,15
22285,2014,Darrell Arthur,25,DEN,68
22286,2014,Omer Asik,27,HOU,48
22287,2014,D.J. Augustin,26,TOT,71
22288,2014,D.J. Augustin,26,TOR,10
22289,2014,D.J. Augustin,26,CHI,61
22290,2014,Gustavo Ayon,28,ATL,26
22291,2014,Jeff Ayres,26,SAS,73
22292,2014,Chris Babb,23,BOS,14
22293,2014,Luke Babbitt,24,NOP,27
22294,2014,Leandro Barbosa,31,PHO,20
22295,2014,J.J. Barea,29,MIN,79
22296,2014,Andrea Bargnani,28,NYK,42
22297,2014,Harrison Barnes,21,GSW,78
22298,2014,Matt Barnes,33,LAC,63
22299,2014,Will Barton,23,POR,41
22300,2014,Brandon Bass,28,BOS,82
22301,2014,Shane Battier,35,MIA,73
22302,2014,Nicolas Batum,25,POR,82
22303,2014,Jerryd Bayless,25,TOT,72
22304,2014,Jerryd Bayless,25,MEM,31
22305,2014,Jerryd Bayless,25,BOS,41
22306,2014,Aron Baynes,27,SAS,53
22307,2014,Kent Bazemore,24,TOT,67
22308,2014,Kent Bazemore,24,GSW,44
22309,2014,Kent Bazemore,24,LAL,23
22310,2014,Bradley Beal,20,WAS,73
22311,2014,Michael Beasley,25,MIA,55
22312,2014,Marco Belinelli,27,SAS,80
22313,2014,Anthony Bennett,20,CLE,52
22314,2014,Patrick Beverley,25,HOU,56
22315,2014,Andris Biedrins,27,UTA,6
22316,2014,Chauncey Billups,37,DET,19
22317,2014,Bismack Biyombo,21,CHA,77
22318,2014,DeJuan Blair,24,DAL,78
22319,2014,Steve Blake,33,TOT,55
22320,2014,Steve Blake,33,LAL,27
22321,2014,Steve Blake,33,GSW,28
22322,2014,Andray Blatche,27,BRK,73
22323,2014,Eric Bledsoe,24,PHO,43
22324,2014,Vander Blue,21,BOS,3
22325,2014,Keith Bogans,33,BOS,6
22326,2014,Andrew Bogut,29,GSW,67
22327,2014,Matt Bonner,33,SAS,61
22328,2014,Trevor Booker,26,WAS,72
22329,2014,Carlos Boozer,32,CHI,76
22330,2014,Chris Bosh,29,MIA,79
22331,2014,Avery Bradley,23,BOS,60
22332,2014,Elton Brand,34,ATL,73
22333,2014,Corey Brewer,27,MIN,81
22334,2014,Ronnie Brewer,28,TOT,24
22335,2014,Ronnie Brewer,28,HOU,23
22336,2014,Ronnie Brewer,28,CHI,1
22337,2014,Aaron Brooks,29,TOT,72
22338,2014,Aaron Brooks,29,HOU,43
22339,2014,Aaron Brooks,29,DEN,29
22340,2014,MarShon Brooks,25,TOT,35
22341,2014,MarShon Brooks,25,BOS,10
22342,2014,MarShon Brooks,25,GSW,7
22343,2014,MarShon Brooks,25,LAL,18
22344,2014,Lorenzo Brown,23,PHI,26
22345,2014,Shannon Brown,28,TOT,29
22346,2014,Shannon Brown,28,SAS,10
22347,2014,Shannon Brown,28,NYK,19
22348,2014,Kobe Bryant,35,LAL,6
22349,2014,Chase Budinger,25,MIN,41
22350,2014,Reggie Bullock,22,LAC,43
22351,2014,Trey Burke,21,UTA,70
22352,2014,Alec Burks,22,UTA,78
22353,2014,Caron Butler,33,TOT,56
22354,2014,Caron Butler,33,MIL,34
22355,2014,Caron Butler,33,OKC,22
22356,2014,Jimmy Butler,24,CHI,67
22357,2014,Rasual Butler,34,IND,50
22358,2014,Dwight Buycks,24,TOR,14
22359,2014,Andrew Bynum,26,TOT,26
22360,2014,Andrew Bynum,26,CLE,24
22361,2014,Andrew Bynum,26,IND,2
22362,2014,Will Bynum,31,DET,56
22363,2014,Nick Calathes,24,MEM,71
22364,2014,Jose Calderon,32,DAL,81
22365,2014,Kentavious Caldwell-Pope,20,DET,80
22366,2014,Isaiah Canaan,22,HOU,22
22367,2014,DeMarre Carroll,27,ATL,73
22368,2014,Vince Carter,37,DAL,81
22369,2014,Michael Carter-Williams,22,PHI,70
22370,2014,Omri Casspi,25,HOU,71
22371,2014,Mario Chalmers,27,MIA,73
22372,2014,Tyson Chandler,31,NYK,55
22373,2014,Wilson Chandler,26,DEN,62
22374,2014,Josh Childress,30,NOP,4
22375,2014,Dionte Christmas,27,PHO,31
22376,2014,Earl Clark,26,TOT,54
22377,2014,Earl Clark,26,CLE,45
22378,2014,Earl Clark,26,NYK,9
22379,2014,Ian Clark,22,UTA,23
22380,2014,Victor Claver,25,POR,21
22381,2014,Norris Cole,25,MIA,82
22382,2014,Jason Collins,35,BRK,22
22383,2014,Darren Collison,26,LAC,80
22384,2014,Nick Collison,33,OKC,81
22385,2014,Mike Conley,26,MEM,73
22386,2014,Chris Copeland,29,IND,41
22387,2014,DeMarcus Cousins,23,SAC,71
22388,2014,Robert Covington,23,HOU,7
22389,2014,Allen Crabbe,21,POR,15
22390,2014,Jamal Crawford,33,LAC,69
22391,2014,Jordan Crawford,25,TOT,81
22392,2014,Jordan Crawford,25,BOS,39
22393,2014,Jordan Crawford,25,GSW,42
22394,2014,Jae Crowder,23,DAL,78
22395,2014,Dante Cunningham,26,MIN,81
22396,2014,Jared Cunningham,22,TOT,13
22397,2014,Jared Cunningham,22,ATL,5
22398,2014,Jared Cunningham,22,SAC,8
22399,2014,Seth Curry,23,TOT,2
22400,2014,Seth Curry,23,MEM,1
22401,2014,Seth Curry,23,CLE,1
22402,2014,Stephen Curry,25,GSW,78
22403,2014,Samuel Dalembert,32,DAL,80
22404,2014,Troy Daniels,22,HOU,5
22405,2014,Luigi Datome,26,DET,34
22406,2014,Brandon Davies,22,PHI,51
22407,2014,Anthony Davis,20,NOP,67
22408,2014,Ed Davis,24,MEM,63
22409,2014,Glen Davis,28,TOT,68
22410,2014,Glen Davis,28,ORL,45
22411,2014,Glen Davis,28,LAC,23
22412,2014,Austin Daye,25,TOT,22
22413,2014,Austin Daye,25,TOR,8
22414,2014,Austin Daye,25,SAS,14
22415,2014,Nando De,26,TOT,47
22416,2014,Nando De,26,SAS,26
22417,2014,Nando De,26,TOR,21
22418,2014,Dewayne Dedmon,24,TOT,31
22419,2014,Dewayne Dedmon,24,GSW,4
22420,2014,Dewayne Dedmon,24,PHI,11
22421,2014,Dewayne Dedmon,24,ORL,16
22422,2014,Matthew Dellavedova,23,CLE,72
22423,2014,Luol Deng,28,TOT,63
22424,2014,Luol Deng,28,CHI,23
22425,2014,Luol Deng,28,CLE,40
22426,2014,DeMar DeRozan,24,TOR,79
22427,2014,Boris Diaw,31,SAS,79
22428,2014,Gorgui Dieng,24,MIN,60
22429,2014,Toney Douglas,27,TOT,51
22430,2014,Toney Douglas,27,GSW,24
22431,2014,Toney Douglas,27,MIA,27
22432,2014,Chris Douglas-Roberts,27,CHA,49
22433,2014,Goran Dragic,27,PHO,76
22434,2014,Andre Drummond,20,DET,81
22435,2014,Jared Dudley,28,LAC,74
22436,2014,Tim Duncan,37,SAS,74
22437,2014,Mike Dunleavy,33,CHI,82
22438,2014,Kevin Durant,25,OKC,81
22439,2014,Shane Edwards,26,CLE,2
22440,2014,Wayne Ellington,26,DAL,45
22441,2014,Monta Ellis,28,DAL,82
22442,2014,Melvin Ely,35,NOP,2
22443,2014,Jeremy Evans,26,UTA,66
22444,2014,Reggie Evans,33,TOT,54
22445,2014,Reggie Evans,33,BRK,30
22446,2014,Reggie Evans,33,SAC,24
22447,2014,Tyreke Evans,24,NOP,72
22448,2014,Kenneth Faried,24,DEN,80
22449,2014,Jordan Farmar,27,LAL,41
22450,2014,Vitor Faverani,25,BOS,37
22451,2014,Derrick Favors,22,UTA,73
22452,2014,Carrick Felix,23,CLE,7
22453,2014,Raymond Felton,29,NYK,65
22454,2014,Landry Fields,25,TOR,30
22455,2014,Derek Fisher,39,OKC,81
22456,2014,Evan Fournier,21,DEN,76
22457,2014,Randy Foye,30,DEN,81
22458,2014,Jamaal Franklin,22,MEM,21
22459,2014,Jimmer Fredette,24,TOT,49
22460,2014,Jimmer Fredette,24,SAC,41
22461,2014,Jimmer Fredette,24,CHI,8
22462,2014,Joel Freeland,26,POR,52
22463,2014,Channing Frye,30,PHO,82
22464,2014,Francisco Garcia,32,HOU,55
22465,2014,Kevin Garnett,37,BRK,54
22466,2014,Diante Garrett,25,UTA,71
22467,2014,Marc Gasol,29,MEM,59
22468,2014,Pau Gasol,33,LAL,60
22469,2014,Rudy Gay,27,TOT,73
22470,2014,Rudy Gay,27,TOR,18
22471,2014,Rudy Gay,27,SAC,55
22472,2014,Alonzo Gee,26,CLE,65
22473,2014,Paul George,23,IND,80
22474,2014,Taj Gibson,28,CHI,82
22475,2014,Manu Ginobili,36,SAS,68
